"","Product.type","MalagasyName","EnglishName","LocalName","ScientificName","FinalName"
"12554","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12555","HORITA","Horita","Octopus","","","Horita"
"12556","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12557","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12558","HORITA","Horita","Octopus","","","Horita"
"12559","BADIGA","Badiga","Fish","","","Badiga"
"12560","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"12561","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12562","ANGISY","Angisy","Squid","","","Angisy"
"12563","TSOIKE","","","","",""
"12564","ANGISY","Angisy","Squid","","","Angisy"
"12565","HORITA","Horita","Octopus","","","Horita"
"12566","TSOIDAFY","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"12567","ANGISY","Angisy","Squid","","","Angisy"
"12568","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"12569","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12570","ANGISY","Angisy","Squid","","","Angisy"
"12571","TSOIKE","","","","",""
"12572","HORITA","Horita","Octopus","","","Horita"
"12573","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12574","ANGISY","Angisy","Squid","","","Angisy"
"12575","ANTSERAMPOHE","Antserampohe","","ANTSERAKE ANTSIVO","AULOSTOMUS CHINERSIS","ANTSERAKE ANTSIVO"
"12576","ANGISY","Angisy","Squid","","","Angisy"
"12577","HORITA","Horita","Octopus","","","Horita"
"12578","HORITA","Horita","Octopus","","","Horita"
"12579","HORITA","Horita","Octopus","","","Horita"
"12580","HORITA","Horita","Octopus","","","Horita"
"12581","HORITA","Horita","Octopus","","","Horita"
"12582","HORITA","Horita","Octopus","","","Horita"
"12583","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12584","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12585","HORITA","Horita","Octopus","","","Horita"
"12586","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12587","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"12588","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12589","AMPOZO","","Fish","AMPOZO","NASO ANNULATUS, NASO VLAMINGII, NASO BREVIROSTRIS, NASO HEXACANTHUS, NASO FAGENI, NASO TUBEROSUS, NASO BRANCHYCENTRON, NASO FAGANI","AMPOZO"
"12590","TSOIKE","","","","",""
"12591","HORITA","Horita","Octopus","","","Horita"
"12592","HORITA","Horita","Octopus","","","Horita"
"12593","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12594","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12595","AMPOZO","","Fish","AMPOZO","NASO ANNULATUS, NASO VLAMINGII, NASO BREVIROSTRIS, NASO HEXACANTHUS, NASO FAGENI, NASO TUBEROSUS, NASO BRANCHYCENTRON, NASO FAGANI","AMPOZO"
"12596","TSOIKE","","","","",""
"12597","TSORABY","","","","",""
"12598","HORITA","Horita","Octopus","","","Horita"
"12599","HORITA","Horita","Octopus","","","Horita"
"12600","HORITA","Horita","Octopus","","","Horita"
"12601","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12602","HORITA","Horita","Octopus","","","Horita"
"12603","JOGINY","Fia Joginy","","LOGY","SELAR CRUMENOPHTHALMUS, RASTRELLIGER KANAGURTA","LOGY"
"12604","AMBASISY","","","","",""
"12605","AMPOZO","","Fish","AMPOZO","NASO ANNULATUS, NASO VLAMINGII, NASO BREVIROSTRIS, NASO HEXACANTHUS, NASO FAGENI, NASO TUBEROSUS, NASO BRANCHYCENTRON, NASO FAGANI","AMPOZO"
"12606","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12607","HORITA","Horita","Octopus","","","Horita"
"12608","HORITA","Horita","Octopus","","","Horita"
"12609","HORITA","Horita","Octopus","","","Horita"
"12610","HORITA","Horita","Octopus","","","Horita"
"12611","HORITA","Horita","Octopus","","","Horita"
"12612","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12613","HORITA","Horita","Octopus","","","Horita"
"12614","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12615","KAPOAKE","Kapike","","","","Kapike"
"12616","HORITA","Horita","Octopus","","","Horita"
"12617","TONA","Fia Toho","Duckbill sleeper or freshwater goby or speckled goby/ Butis butis or awaous aeneofuscus or redigobius bikolanus","","","Fia Toho"
"12618","HORITA","Horita","Octopus","","","Horita"
"12619","HORITA","Horita","Octopus","","","Horita"
"12620","HORITA","Horita","Octopus","","","Horita"
"12621","TSITSIKE","","","","",""
"12622","HORITA","Horita","Octopus","","","Horita"
"12623","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12624","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12625","TSOIKE","","","","",""
"12626","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12627","ANGISY","Angisy","Squid","","","Angisy"
"12628","TSOIKE","","","","",""
"12629","HORITA","Horita","Octopus","","","Horita"
"12630","HORITANAKORA","Horita nakora","Octopus aegina","","","Horita nakora"
"12631","SARIGEBA",NA,NA,NA,NA,NA
"12632","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"12633","",NA,NA,NA,NA,NA
"12634","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12635","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12636","ANGISY","Angisy","Squid","","","Angisy"
"12637","HORITA","Horita","Octopus","","","Horita"
"12638","HORITA","Horita","Octopus","","","Horita"
"12639","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12640","TONA","Fia Toho","Duckbill sleeper or freshwater goby or speckled goby/ Butis butis or awaous aeneofuscus or redigobius bikolanus","","","Fia Toho"
"12641","AMBASISY","","","","",""
"12642","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12643","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12644","HORITA","Horita","Octopus","","","Horita"
"12645","TSOIDAFY","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"12646","MANGERILAVENOKE","","Fish","","","Fish"
"12647","KAPOAKE","Kapike","","","","Kapike"
"12648","HORITA","Horita","Octopus","","","Horita"
"12649","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12650","MALILA","Malily","Black and yellow grouper/ Epinephelus flavocaeruleus","MALILY","MACOLOR NIGER","MALILY"
"12651","HORITA","Horita","Octopus","","","Horita"
"12652","BADIGA","Badiga","Fish","","","Badiga"
"12653","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12654","SARIGEBA",NA,NA,NA,NA,NA
"12655","ANTSERAKE","Antseraky","Black-barred halfbeak/ hemiramphus far","","","Antseraky"
"12656","LANORA","Fia Lanora","Yellowspotted or giant trevally/ caragoides fulvoguttatus or Caranx ignobilis","LANORA","CARANX PAPUENSIS, CARANX MELAMPYGUS, CARANX IGNOBILIS, CARANGOIDES FULVOGUTTATUS, CARANGOIDES FERDAU, CARANX IGNOBILIS<A0>","LANORA"
"12657","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12658","HORITA","Horita","Octopus","","","Horita"
"12659","ANTSORIMPASE","Fishing spots","","","","Fishing spots"
"12660","HORITA","Horita","Octopus","","","Horita"
"12661","HORITA","Horita","Octopus","","","Horita"
"12662","OLOVO","Fia Lovo","Bluespotted or coral grouper / cephalopholis argus or cephalopholis miniata","LOVO","EPINEPHELUS FUSCOGUTTATUS, CEPHALOPHOLIS SEXMACULATA, CEPHALOPHOLIS MINIATA, ANYPERADON LEUCOGRAMMICUS, EPINEPHELUS CAERULEOPUNCTATUS, EPINEPHELUS FASCIATUS, PLECTROPOMUS PUNCTATUS, CEPHALOPHOLIS URODETA, CEPHALOPHOLIS SONNERATI, PLECTROPOMUS LAEVIS, EPINEPHELUS MULTINOTATUS, PLECTORHINCHUS ALBOVITTATUS, ANYPERODON LEUCOGRAMMICUS, CEPHALOPHOLIS SONNERATI<A0>, PLECTOPOMUS PUNCTATUS, PLECTOPOMUS LAEVIS, PLECTORHINCHUS ALBOVITATUS","LOVO"
"12663","ALOALO","Fia Aloalo","Great Barracuda, Sphyaena bararcuda","","","Fia Aloalo"
"12664","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12665","TSOIDAFY","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"12666","HORITA","Horita","Octopus","","","Horita"
"12667","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12668","HORITA","Horita","Octopus","","","Horita"
"12669","BOTOSAKA","Fia BOTOSAKA","Sillago Sihana","","","Fia BOTOSAKA"
"12670","TONA","Fia Toho","Duckbill sleeper or freshwater goby or speckled goby/ Butis butis or awaous aeneofuscus or redigobius bikolanus","","","Fia Toho"
"12671","ANTSERAPOHY","Antserampohe","","ANTSERAKE ANTSIVO","AULOSTOMUS CHINERSIS","ANTSERAKE ANTSIVO"
"12672","TSOIKE","","","","",""
"12673","HORITA","Horita","Octopus","","","Horita"
"12674","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12675","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12676","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12677","HORITA","Horita","Octopus","","","Horita"
"12678","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12679","AMPOZO","","Fish","AMPOZO","NASO ANNULATUS, NASO VLAMINGII, NASO BREVIROSTRIS, NASO HEXACANTHUS, NASO FAGENI, NASO TUBEROSUS, NASO BRANCHYCENTRON, NASO FAGANI","AMPOZO"
"12680","TSOIKE","","","","",""
"12681","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12682","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"12683","HORITA","Horita","Octopus","","","Horita"
"12684","HORITA","Horita","Octopus","","","Horita"
"12685","AMPOZO","","Fish","AMPOZO","NASO ANNULATUS, NASO VLAMINGII, NASO BREVIROSTRIS, NASO HEXACANTHUS, NASO FAGENI, NASO TUBEROSUS, NASO BRANCHYCENTRON, NASO FAGANI","AMPOZO"
"12686","",NA,NA,NA,NA,NA
"12687","HORITA","Horita","Octopus","","","Horita"
"12688","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12689","ARILOHA","Fia Areloha","Goldsilk seabream/ acanthopagrus berda","","","Fia Areloha"
"12690","HORITANAKORA","Horita nakora","Octopus aegina","","","Horita nakora"
"12691","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12692","ARILOHA","Fia Areloha","Goldsilk seabream/ acanthopagrus berda","","","Fia Areloha"
"12693","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"12694","HORITA","Horita","Octopus","","","Horita"
"12695","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12696","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12697","HORITA","Horita","Octopus","","","Horita"
"12698","TONA","Fia Toho","Duckbill sleeper or freshwater goby or speckled goby/ Butis butis or awaous aeneofuscus or redigobius bikolanus","","","Fia Toho"
"12699","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12700","ANGY","","Fish","ANGY","SIGNANUS CARALLINUS, CTENOCHAETUS TRUNCATUS, ACANTHURUS THOMPSONI, ACANTHURUS LEUCOSTERNON, CTENOCHAETUS BINOTATUS, ACANTHURUS NIGROFUSCUS, ACANTHURUS MATA, ACANTHURUS XANTHOPTERUS, ACANTHURUS NIGRICAUDA, ACANTHURUS TENNENTI, SIGANUS CORALLINUS, CTENOSCHRETUS STUATUS","ANGY"
"12701","AMBASISY","","","","",""
"12702","HORITA","Horita","Octopus","","","Horita"
"12703","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12704","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12705","TARATAKE","Fia Taratake","Blacktip or brownspotted grouper/ Epinephelus fasciatus or hexagonatus","","","Fia Taratake"
"12706","HORITA","Horita","Octopus","","","Horita"
"12707","TSOIDAFE","","","TSOY,TSOY JAINE,TSOY ZONY","MULLOIDICHTHYS VANICOLENSIS, MULLOIDICHTHYS FLAVOLINEATUS, MULLOIDICHTHYS VANICAULEUSIS","TSOY,TSOY JAINE,TSOY ZONY"
"12708","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12709","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12710","HORITA","Horita","Octopus","","","Horita"
"12711","VORAMASAKY","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12712","AMPOZO","","Fish","AMPOZO","NASO ANNULATUS, NASO VLAMINGII, NASO BREVIROSTRIS, NASO HEXACANTHUS, NASO FAGENI, NASO TUBEROSUS, NASO BRANCHYCENTRON, NASO FAGANI","AMPOZO"
"12713","TSOIKE","","","","",""
"12714","HORITA","Horita","Octopus","","","Horita"
"12715","MALILA","Malily","Black and yellow grouper/ Epinephelus flavocaeruleus","MALILY","MACOLOR NIGER","MALILY"
"12716","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12717","ANGELIKE","Fia Angelike","Sky emperor","ANGELEKE,ANGELIKE","LETHRINUS MAHSENA, LETHRINUS LENTJAN, LETHEINUS MAHSENA, LETHEINUS LENTJAN, LETHRINUS MASHENA","ANGELEKE,ANGELIKE"
"12718","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"12719","ANGISY","Angisy","Squid","","","Angisy"
"12720","SALABARO","Fia Salabaro","Snapper/ Lutjanus gibbus","SALABARO","LUTJANUS SANGUINEUS, LUTJANUS GIBBUS, APRION VIRESCENS, PLECTORHINCHUS SCHOTAF, LUTJANUS SEBAE, LUTJANUS RIVULATUS, LUTJANUS FULVUS, LETHRINUS NEBULOSUS, LETHRINUS NEBULOSUS<A0>, LUTJANNUS GIBBUS","SALABARO"
"12721","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"12722","HORITA","Horita","Octopus","","","Horita"
"12723","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12724","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12725","TSOIKE","","","","",""
"12726","HORITA","Horita","Octopus","","","Horita"
"12727","HORITA","Horita","Octopus","","","Horita"
"12728","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12729","LAMERA","Lamera","eel","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA","GYMNOTHORAX JAVANICUS, GYMNOMURAENA ZEBRA, ECHIDNA NEBULOSA, GYMNOTORAX JAVANICUS","LAMAIRA,LAMAIRAKINA,LAMAIRA FESOTSE AMBATO,LAMAIRA KINA,LAMAIRANKENA"
"12730","TSOIKE","","","","",""
"12731","VORAMASAKE","Voramasake","","VORAMASAKE,VORAMASAEKE","SIGANUS SUTOR, SIGANUS STELLATUS, SIGANUS SUTOR<A0>, SIGANUS NETOR","VORAMASAKE,VORAMASAEKE"
"12732","TABAKE","Fia Tabaky/ Fia Tsabeake","Ember parrotfish/ scarus rubroviolaceus","TABAKE","AROTHRON NIGROPUNCTATUS","TABAKE"
"12733","AMPORAMA","Fia Amporama","One-spot snapper/Lutjanus fulviflamma or Lutjanus monostigma","AMPORAMA","LUTJANUS MONOSTIGMA, LUTJANUS FULVIFLAMMA, LUTJANUS EHRENBERGII, LUTJANUSFULVIFLAMMA, LUTJANUS FULVUS, LUTJANUS MONASTIGMA, LUTJANUS FULVUFFLAMMA","AMPORAMA"
"12734","ANTSERADAVA","Anteseradava","Fish","ANTSERAKE ANTSIVO","AULOSTOMUS CHINERSIS","ANTSERAKE ANTSIVO"
"12735","HORITA","Horita","Octopus","","","Horita"
"12736","TSABEAKE","","","TSABEAKE","GNATHODENTEX AUROLINEATUS, LETHRINUS NEBULOSUS, LETHEINUS NEBULOSUS","TSABEAKE"
"12737","AMBARIAKE","Ambariake","Gerres acinaces/ strongspine silver biddy","AMBARIAKE,AMBARIAKA","GERRES ACINACES, GYMNOCRANIUS GRISEUS, GYMNOCRANIUS GRANDOCULIS, MONOTAXIS GRANDOCULIS, LETHRINUS HARAK, GERE ACINACES","AMBARIAKE,AMBARIAKA"
"12738","ANGISY","Angisy","Squid","","","Angisy"
"12739","ANTSERAPOHY","Antserampohe","","ANTSERAKE ANTSIVO","AULOSTOMUS CHINERSIS","ANTSERAKE ANTSIVO"
"12740","HORITA","Horita","Octopus","","","Horita"
